SK_ID_CURR,risk_score_prob,score_points,risk_band
144181,0.2894201119420199,526,RED
144182,0.02042219493010537,612,GREEN
144184,0.042431998094332554,590,GREEN
144185,0.04159103491370336,591,GREEN
144187,0.11502579520379087,559,YELLOW
144188,0.07838663653138973,571,YELLOW
144189,0.06864819679315262,575,YELLOW
144192,0.020854024707403572,611,GREEN
144193,0.03366232247257122,597,GREEN
144194,0.04187196600335639,590,GREEN
144195,0.022404199222323586,609,GREEN
144196,0.03362757946376562,597,GREEN
144197,0.02526545519673829,605,GREEN
144198,0.0610915034623093,579,YELLOW
144200,0.042679591382136804,590,GREEN
144201,0.022412496283834554,609,GREEN
144202,0.1256022270534617,556,RED
144203,0.02236222780093588,609,GREEN
144204,0.14743496757445407,551,RED
144205,0.03635998680586912,595,GREEN
144206,0.13063294654828952,555,RED
144207,0.03600171834814691,595,GREEN
144208,0.02319744647060467,608,GREEN
144209,0.05228863733388046,584,YELLOW
144210,0.01928717221103353,613,GREEN
144211,0.02123468672403084,611,GREEN
144212,0.07486529177593267,573,YELLOW
144213,0.05423802960833965,582,YELLOW
144214,0.060181189696879,579,YELLOW
144215,0.10359965068509393,562,YELLOW
144216,0.05308832154228077,583,YELLOW
144217,0.07378912474780704,573,YELLOW
144218,0.27645768895365264,528,RED
144219,0.058203906723256676,580,YELLOW
144220,0.06705259792220035,576,YELLOW
144221,0.07880236385655132,571,YELLOW
144222,0.0793318854610732,571,YELLOW
144223,0.061918213169283365,578,YELLOW
144224,0.04316184595528026,589,GREEN
144225,0.05350587815749641,583,YELLOW
144228,0.09040597031929351,567,YELLOW
144230,0.038326188794698554,593,GREEN
144231,0.05436827237382497,582,YELLOW
144232,0.05338167331850299,583,YELLOW
144233,0.1028661283757798,562,YELLOW
144234,0.030454307763047552,600,GREEN
144235,0.03973266138321888,592,GREEN
144236,0.08655893642811405,568,YELLOW
144238,0.1475724614806642,551,RED
144239,0.022958016218753253,608,GREEN
144240,0.07089779594712682,574,YELLOW
144241,0.09514161416435103,565,YELLOW
144242,0.07182373685683294,574,YELLOW
144243,0.03890607251083609,593,GREEN
144244,0.022964708677775014,608,GREEN
144245,0.3062324342584141,524,RED
144246,0.13345683258570504,554,RED
144248,0.06326939860904042,578,YELLOW
144250,0.045482716438259005,588,GREEN
144251,0.04525996150891361,588,GREEN
144252,0.03556325817670349,595,GREEN
144253,0.04363364303000471,589,GREEN
144254,0.055864584242377315,582,YELLOW
144255,0.041180579431150464,591,GREEN
144256,0.07228659961457139,574,YELLOW
144257,0.01912253054439833,614,GREEN
144258,0.07560546986851639,572,YELLOW
144261,0.14627910951014758,551,RED
144262,0.06467152244209359,577,YELLOW
144263,0.03766932734814245,594,GREEN
144264,0.026642103562439283,604,GREEN
144265,0.056038024775075856,581,YELLOW
144266,0.07957260168540523,571,YELLOW
144267,0.03145227419590261,599,GREEN
144268,0.07283336684605422,573,YELLOW
144269,0.02672021805170855,604,GREEN
144270,0.2542092292553309,531,RED
144271,0.022222201229155216,609,GREEN
144272,0.09235790339498512,566,YELLOW
144273,0.04864487907920072,586,GREEN
144274,0.2082704995312964,539,RED
144275,0.07067477402697515,574,YELLOW
144276,0.17929076589376447,544,RED
144277,0.4119538230975318,510,RED
144278,0.02163761975034399,610,GREEN
144279,0.07153799969211981,574,YELLOW
144280,0.05709536500841857,581,YELLOW
144281,0.08127118753790648,570,YELLOW
144283,0.05611036817215594,581,YELLOW
144284,0.07444362059929151,573,YELLOW
144285,0.029038560086639114,601,GREEN
144286,0.3644496096730498,516,RED
144287,0.027397698834440057,603,GREEN
144288,0.06865921829554157,575,YELLOW
144289,0.10186163706675701,563,YELLOW
144290,0.25788928205022194,530,RED
144291,0.06037385448257483,579,YELLOW
144292,0.0383669408983655,593,GREEN
144293,0.028463594207946783,602,GREEN
144294,0.1461199490136105,551,RED
144296,0.05239092481415577,584,YELLOW
144297,0.03881276234395727,593,GREEN
144298,0.057875396311250465,580,YELLOW
144299,0.02197920074913462,610,GREEN
144300,0.04044996310519744,591,GREEN
144301,0.03780378563939386,593,GREEN
144302,0.059079984931300386,580,YELLOW
144303,0.032930514771210256,598,GREEN
144305,0.04435615077244604,589,GREEN
144306,0.13268890323332633,554,RED
144307,0.09292786456803617,566,YELLOW
144308,0.022095812091281537,609,GREEN
144309,0.1146447825805184,559,YELLOW
144310,0.0722143544078395,574,YELLOW
144311,0.02254734559731189,609,GREEN
144312,0.04486762524255232,588,GREEN
144313,0.020253750708965713,612,GREEN
144315,0.02480793132857498,606,GREEN
144316,0.04074717065239631,591,GREEN
144317,0.04205691357518504,590,GREEN
144319,0.034312334562316964,596,GREEN
144320,0.027855461040790258,603,GREEN
144321,0.036834278169133094,594,GREEN
144322,0.24778960426454286,532,RED
144323,0.03405159983749786,597,GREEN
144326,0.02400616120723305,607,GREEN
144327,0.15826171660963342,548,RED
144328,0.03283266410931153,598,GREEN
144329,0.09957063520448947,564,YELLOW
144330,0.0618099615477852,578,YELLOW
144331,0.09118945834329424,566,YELLOW
144332,0.08757437488282303,568,YELLOW
144335,0.10705002465751644,561,YELLOW
144337,0.04974200115373549,585,GREEN
144338,0.023458526015990428,608,GREEN
144339,0.026447717941243478,604,GREEN
144340,0.02929763083190791,601,GREEN
144341,0.23480128951262177,534,RED
144342,0.07054898296537485,574,YELLOW
144343,0.03753999355330856,594,GREEN
144344,0.1320918658146539,554,RED
144345,0.18264977573749888,543,RED
144346,0.040626116073167164,591,GREEN
144347,0.02815697238384642,602,GREEN
144348,0.049359837312409865,585,GREEN
144349,0.038333120742900996,593,GREEN
144351,0.05194821236756861,584,YELLOW
144352,0.07173476296905379,574,YELLOW
144353,0.22487973958009927,536,RED
144355,0.10960451527724692,560,YELLOW
144356,0.031191622480755597,599,GREEN
144358,0.023731507161326316,607,GREEN
144360,0.03924774828699045,592,GREEN
144361,0.058705298795201935,580,YELLOW
144362,0.029758728430860224,601,GREEN
144363,0.027083052232605084,603,GREEN
144364,0.04054710748649179,591,GREEN
144366,0.022367694320786693,609,GREEN
144367,0.04519513524667942,588,GREEN
144368,0.05515294665053065,582,YELLOW
144369,0.04225848120653193,590,GREEN
144370,0.02968645224599258,601,GREEN
144371,0.09186877657007579,566,YELLOW
144372,0.029757771206774225,601,GREEN
144373,0.047304163029723845,587,GREEN
144374,0.04453600468790426,588,GREEN
144375,0.030598808752120926,600,GREEN
144376,0.11891000514877766,558,YELLOW
144377,0.031743001718073566,599,GREEN
144378,0.060697495968393994,579,YELLOW
144379,0.056631742168469223,581,YELLOW
144380,0.12230303382156685,557,YELLOW
144381,0.06626798729469899,576,YELLOW
144382,0.2998010190083844,524,RED
144383,0.031275706848168064,599,GREEN
144384,0.06887491755638471,575,YELLOW
144388,0.11685992408211839,558,YELLOW
144389,0.06010744102513708,579,YELLOW
144391,0.03982445567535097,592,GREEN
144392,0.06165793900663878,579,YELLOW
144394,0.04872143292664405,586,GREEN
144395,0.07386891143457444,573,YELLOW
144396,0.09294843503041175,566,YELLOW
144397,0.1506060829931054,550,RED
144399,0.03284592314220971,598,GREEN
144400,0.05779105272552177,581,YELLOW
144401,0.035504041059221114,595,GREEN
144403,0.26734857767477177,529,RED
144404,0.04017569642755865,592,GREEN
144405,0.03899097959686708,592,GREEN
144406,0.056191610233312705,581,YELLOW
144407,0.04184439238308776,590,GREEN
144408,0.1425440780629976,552,RED
144409,0.022109808124882203,609,GREEN
144410,0.038460727679098264,593,GREEN
144411,0.03035787380795272,600,GREEN
144412,0.0285044818046913,602,GREEN
144413,0.0425113807999406,590,GREEN
144414,0.01862610770436253,614,GREEN
144415,0.0701097622494927,575,YELLOW
144417,0.17001749904738056,546,RED
144418,0.03007718333472299,600,GREEN
144419,0.1136407910837654,559,YELLOW
144420,0.05723222527935066,581,YELLOW
144421,0.061560128498362406,579,YELLOW
144423,0.07737903345766213,572,YELLOW
144424,0.023084840326707694,608,GREEN
144425,0.06792916048987103,576,YELLOW
144426,0.2360289746567122,534,RED
144427,0.06265810567639708,578,YELLOW
144428,0.02185204967986857,610,GREEN
144429,0.03768453489796537,593,GREEN
144430,0.06932050753397297,575,YELLOW
144431,0.07686778572080323,572,YELLOW
144432,0.03141565613813133,599,GREEN
144433,0.07339384177634845,573,YELLOW
144434,0.03993691827411297,592,GREEN
144435,0.07171783958014108,574,YELLOW
144436,0.050580124904000115,585,GREEN
144437,0.05087728820538088,584,GREEN
144438,0.055216036625996806,582,YELLOW
144439,0.17560249875151093,545,RED
144440,0.020209047323417502,612,GREEN
144441,0.07702586026194887,572,YELLOW
144442,0.05167563383535502,584,GREEN
144443,0.02381899122635799,607,GREEN
144444,0.2132820165218764,538,RED
144445,0.064982046416135,577,YELLOW
144447,0.13886195191457057,553,RED
144448,0.03418422889471171,596,GREEN
144449,0.03255651018082005,598,GREEN
144450,0.13466869827697647,554,RED
144452,0.3210781221621625,522,RED
144453,0.019692982619743133,613,GREEN
144454,0.0409457919298118,591,GREEN
144455,0.07789861346239679,571,YELLOW
144456,0.13422293866797388,554,RED
144457,0.12947303800094526,555,RED
144458,0.029775334232005235,601,GREEN
144459,0.022426431412634576,609,GREEN
144460,0.14444716821015874,551,RED
144462,0.032178327258569304,598,GREEN
144463,0.08676667724166422,568,YELLOW
144465,0.04234436788250235,590,GREEN
144466,0.02140403636832764,610,GREEN
144467,0.03843933375965015,593,GREEN
144468,0.03410362186256952,596,GREEN
144469,0.04630317546958237,587,GREEN
144470,0.2728506142337262,528,RED
144471,0.06014065371132567,579,YELLOW
144472,0.1499236167048364,550,RED
144473,0.045838809419369464,588,GREEN
144474,0.21133619391796526,538,RED
144475,0.2720452486769871,528,RED
144476,0.11767423589846263,558,YELLOW
144477,0.27495345643896324,528,RED
144478,0.08199660444625816,570,YELLOW
144479,0.020772171504880005,611,GREEN
144480,0.026317252875997423,604,GREEN
144481,0.07854282491148402,571,YELLOW
144482,0.11410353687820901,559,YELLOW
144484,0.07702575189600373,572,YELLOW
144485,0.06928529381111913,575,YELLOW
144486,0.07758191997254728,571,YELLOW
144487,0.09715734408181623,564,YELLOW
144488,0.06231862436294139,578,YELLOW
144489,0.0574415080598717,581,YELLOW
144490,0.0503250638486851,585,GREEN
144491,0.07681208270054414,572,YELLOW
144492,0.06923384667791677,575,YELLOW
144493,0.05575557280637825,582,YELLOW
144494,0.06863568283697576,575,YELLOW
144495,0.10870647592048878,561,YELLOW
144496,0.04887597016359973,586,GREEN
144497,0.19892246883770154,540,RED
144500,0.2958040575947306,525,RED
144501,0.05777791947478886,581,YELLOW
144502,0.03798335914355241,593,GREEN
144503,0.053170083257666506,583,YELLOW
144504,0.026677909108753915,604,GREEN
144505,0.04366946579560225,589,GREEN
144506,0.1200229484021265,557,YELLOW
144507,0.022489564057356203,609,GREEN
144508,0.12972261331027793,555,RED
144509,0.15415904377259845,549,RED
144510,0.026384706085868376,604,GREEN
144511,0.032472609574491745,598,GREEN
144512,0.15661186539744001,549,RED
144513,0.07999379244140076,570,YELLOW
144514,0.26683615041083747,529,RED
144515,0.053690086130609216,583,YELLOW
144516,0.0894491668621598,567,YELLOW
144517,0.26547220719967807,529,RED
144518,0.18516621969070446,543,RED
144519,0.048983209720290875,586,GREEN
144520,0.11121597527148158,560,YELLOW
144521,0.09962763778714359,564,YELLOW
144522,0.034709924899490645,596,GREEN
144523,0.06020228656347797,579,YELLOW
144524,0.04322926994314972,589,GREEN
144525,0.06476749497523251,577,YELLOW
144526,0.053860908514158666,583,YELLOW
144527,0.04889653540138288,586,GREEN
144528,0.0697499126152615,575,YELLOW
144529,0.08637070888470028,568,YELLOW
144530,0.028145450312026293,602,GREEN
144531,0.05611065745295549,581,YELLOW
144532,0.04821316922758131,586,GREEN
144533,0.021685361053643694,610,GREEN
144535,0.11706357421507002,558,YELLOW
144536,0.17256188601940828,545,RED
144537,0.027268127200226384,603,GREEN
144538,0.03558157843015625,595,GREEN
144539,0.08554188595664614,568,YELLOW
144540,0.06113239806360335,579,YELLOW
144541,0.020964660087326656,611,GREEN
144542,0.058083807384453345,580,YELLOW
144543,0.0992479297483108,564,YELLOW
144544,0.09639664800128049,565,YELLOW
144545,0.06503402264509836,577,YELLOW
144546,0.047225061507181275,587,GREEN
144547,0.043069886301280634,589,GREEN
144548,0.04453879925718103,588,GREEN
144550,0.13680688640910768,553,RED
144551,0.046893211316471464,587,GREEN
144552,0.07777553517567876,571,YELLOW
144553,0.07872666508752373,571,YELLOW
144554,0.04255128577901424,590,GREEN
144555,0.03614818394782275,595,GREEN
144556,0.02571231378317512,605,GREEN
144557,0.13754124651620256,553,RED
144558,0.06105136258811388,579,YELLOW
144559,0.09335944534136723,566,YELLOW
144560,0.33435022913066254,520,RED
144561,0.030107975569566032,600,GREEN
144562,0.0640173781932789,577,YELLOW
144564,0.03450068473167599,596,GREEN
144565,0.07995595867975722,570,YELLOW
144566,0.038059293214994495,593,GREEN
144567,0.04586785240006441,588,GREEN
144568,0.025023186034012483,606,GREEN
144569,0.0321170535367043,598,GREEN
144571,0.027469850362763892,603,GREEN
144572,0.05857510854770776,580,YELLOW
144573,0.11003155661551019,560,YELLOW
144574,0.09191801368614289,566,YELLOW
144575,0.14428254384831618,551,RED
144576,0.05911787968382324,580,YELLOW
144577,0.10883983548305709,561,YELLOW
144578,0.0741676720498361,573,YELLOW
144583,0.07533549247768022,572,YELLOW
144584,0.09862500164645654,564,YELLOW
144585,0.04019252039132735,592,GREEN
144586,0.07629515749276662,572,YELLOW
144591,0.029556787363599936,601,GREEN
144592,0.058843371399589645,580,YELLOW
144593,0.08674790756445497,568,YELLOW
144594,0.09335150010116197,566,YELLOW
144595,0.22750127488372954,535,RED
144596,0.07055834555463077,574,YELLOW
144597,0.06870597840439581,575,YELLOW
144599,0.04018151595203657,592,GREEN
144600,0.03914109310277625,592,GREEN
144602,0.043641427740260814,589,GREEN
144603,0.08038505776657019,570,YELLOW
144604,0.06198574983658192,578,YELLOW
144605,0.05951251996332838,580,YELLOW
144606,0.07991951428224128,571,YELLOW
144607,0.023593432661032827,607,GREEN
144608,0.23839433586462513,534,RED
144609,0.15054067458267273,550,RED
144614,0.04786054653812905,586,GREEN
144615,0.08961975091768784,567,YELLOW
144616,0.07493927037549603,573,YELLOW
144618,0.047321436915870534,587,GREEN
144619,0.04808316938824976,586,GREEN
144620,0.291017275529347,526,RED
144621,0.07154361892025002,574,YELLOW
144622,0.028395196798096364,602,GREEN
144623,0.3394889709044431,519,RED
144624,0.37010034166346273,515,RED
144625,0.020643700395430082,611,GREEN
144626,0.0369684795698979,594,GREEN
144627,0.0284408042296145,602,GREEN
144628,0.0554921875792652,582,YELLOW
144629,0.03516094812400025,596,GREEN
144630,0.0507937000197735,584,GREEN
144631,0.0300724256918006,600,GREEN
144632,0.04375370971484572,589,GREEN
144633,0.22224498355083952,536,RED
144634,0.026463086132639358,604,GREEN
144636,0.1393334945633897,553,RED
144637,0.10250072025267239,563,YELLOW
144638,0.14271746199941823,552,RED
144639,0.05874516659807201,580,YELLOW
144641,0.020977479542416407,611,GREEN
144642,0.05261038644629831,583,YELLOW
144643,0.04091676335729779,591,GREEN
144646,0.07142453803343096,574,YELLOW
144647,0.058975741913087916,580,YELLOW
144648,0.1289441224358897,555,RED
144649,0.03932070830127534,592,GREEN
144650,0.044070325283874126,589,GREEN
144651,0.09017672335071761,567,YELLOW
144652,0.10540794705000064,562,YELLOW
144653,0.03544621960398846,595,GREEN
144655,0.07724193941591723,572,YELLOW
144660,0.11443655609512313,559,YELLOW
144661,0.023902493014732733,607,GREEN
144662,0.17355051892820847,545,RED
144663,0.19092479926813702,542,RED
144664,0.040488313429215814,591,GREEN
144666,0.17471964048690256,545,RED
144668,0.1665611630610647,546,RED
144669,0.06659606875676358,576,YELLOW
144670,0.057576342077669436,581,YELLOW
144671,0.1370836082342792,553,RED
144672,0.0520823830711748,584,YELLOW
144673,0.1414293957832369,552,RED
144674,0.11894651481879713,558,YELLOW
144676,0.02598236411370056,605,GREEN
144679,0.11947414243911472,558,YELLOW
144680,0.13601676506317137,553,RED
144681,0.12200748096539003,557,YELLOW
144682,0.06508315455039576,577,YELLOW
144683,0.23561803383596622,534,RED
144684,0.041794503485337524,590,GREEN
144685,0.09401265457349794,565,YELLOW
144686,0.030102957306382867,600,GREEN
144687,0.04663632906252995,587,GREEN
144688,0.02773599866012944,603,GREEN
144689,0.11080026412804336,560,YELLOW
144691,0.153972568519991,549,RED
144692,0.130535602838291,555,RED
144693,0.06539214750011332,577,YELLOW
144694,0.05123511305840581,584,GREEN
144695,0.05734195040507056,581,YELLOW
144696,0.03154760038700801,599,GREEN
144697,0.0348323572894972,596,GREEN
144698,0.036084587358929936,595,GREEN
144699,0.03544623263276001,595,GREEN
144700,0.14641288484434936,551,RED
144703,0.043749909934806507,589,GREEN
144704,0.076207868452229,572,YELLOW
144705,0.038418899165834845,593,GREEN
144706,0.17272423656674912,545,RED
144707,0.06253777323400908,578,YELLOW
144708,0.0220047340159087,609,GREEN
144709,0.03375993854333336,597,GREEN
144710,0.025564876897442045,605,GREEN
144711,0.01798633839558324,615,GREEN
144712,0.15408141161732297,549,RED
144713,0.028971668382857068,601,GREEN
144714,0.055569547310777706,582,YELLOW
144715,0.07011085538250736,575,YELLOW
144717,0.051809713089231976,584,YELLOW
144718,0.2029192837575985,539,RED
144719,0.06318856325595226,578,YELLOW
144720,0.044564509567895795,588,GREEN
144723,0.02945748684242824,601,GREEN
144724,0.051652650319662756,584,GREEN
144725,0.04617879752912433,587,GREEN
144726,0.06093399519416059,579,YELLOW
144727,0.31664052063460707,522,RED
144728,0.04086930998182536,591,GREEN
144730,0.02050305026841577,612,GREEN
144731,0.022850297152339726,608,GREEN
144732,0.042099701813503185,590,GREEN
144733,0.026487578669650944,604,GREEN
144734,0.05518988770392861,582,YELLOW
144735,0.025263252231401488,605,GREEN
144736,0.08605530884165022,568,YELLOW
144737,0.05349722659917865,583,YELLOW
144738,0.04436184510260508,589,GREEN
144739,0.09183011370678061,566,YELLOW
144740,0.03803694713991375,593,GREEN
144741,0.1486513780915193,550,RED
144742,0.04773732772419598,586,GREEN
144743,0.056759185954664004,581,YELLOW
144745,0.16613051077259589,547,RED
144746,0.030641070843396474,600,GREEN
144747,0.059145942826311484,580,YELLOW
144748,0.07474973629303147,573,YELLOW
144749,0.03905149390617746,592,GREEN
144750,0.028069140963847,602,GREEN
144751,0.053291266440152876,583,YELLOW
144752,0.0371456354045637,594,GREEN
144754,0.06079889874825711,579,YELLOW
144755,0.027897084682723547,602,GREEN
144756,0.04022057614953513,592,GREEN
144757,0.06906355341735916,575,YELLOW
144758,0.164796308367979,547,RED
144759,0.21131883381275593,538,RED
144760,0.09971158826547188,563,YELLOW
144762,0.16200753852532201,547,RED
144763,0.11115520650306887,560,YELLOW
144765,0.0238181494885031,607,GREEN
144766,0.0985815465234671,564,YELLOW
144768,0.06884269818362938,575,YELLOW
144769,0.052552138248153156,583,YELLOW
144770,0.029025302584604933,601,GREEN
144771,0.05316670052473696,583,YELLOW
144772,0.08081514397756528,570,YELLOW
144773,0.403143560008282,511,RED
144774,0.055076371042538375,582,YELLOW
144775,0.04796895371033696,586,GREEN
144776,0.03649027918666217,594,GREEN
144777,0.031949633307598334,598,GREEN
144778,0.08042405381235591,570,YELLOW
144779,0.17286396775205715,545,RED
144782,0.06931352574051333,575,YELLOW
144783,0.030637330242557468,600,GREEN
144785,0.17174981246402188,545,RED
144786,0.03895048780197092,592,GREEN
144787,0.06107848465696053,579,YELLOW
144788,0.03848107553231347,593,GREEN
144789,0.04169345997497503,590,GREEN
144790,0.05299383190350155,583,YELLOW
144791,0.032540874597404755,598,GREEN
144792,0.05216151275629832,584,YELLOW
144793,0.05193358806532378,584,YELLOW
144794,0.061083962875591556,579,YELLOW
144795,0.1315098160118804,554,RED
144796,0.04241666688076273,590,GREEN
144797,0.04135708510303922,591,GREEN
144798,0.03793955340098564,593,GREEN
144799,0.05317980415003524,583,YELLOW
144800,0.022112023876490753,609,GREEN
144801,0.02325991222634331,608,GREEN
144802,0.023019309655745345,608,GREEN
144803,0.04364931452332085,589,GREEN
144804,0.10980860320936568,560,YELLOW
144805,0.035025469812208214,596,GREEN
144807,0.030316438201084102,600,GREEN
144808,0.15463308017715688,549,RED
144809,0.022882315058166798,608,GREEN
144812,0.18496349787199265,543,RED
144813,0.05757968502544702,581,YELLOW
144814,0.043645565812125975,589,GREEN
144815,0.02661295132252313,604,GREEN
144816,0.026214165514977315,604,GREEN
144817,0.020870834749796507,611,GREEN
144818,0.0351168287542169,596,GREEN
144819,0.2440945263882301,533,RED
144820,0.0356092307102273,595,GREEN
144821,0.13344922343707027,554,RED
144822,0.1099696392252094,560,YELLOW
144823,0.026715070983562364,604,GREEN
144825,0.13964804177197127,552,RED
144826,0.029748136446680076,601,GREEN
144827,0.07655646168041559,572,YELLOW
144830,0.047465270846179526,587,GREEN
144831,0.04023473737124732,592,GREEN
144832,0.069660713512092,575,YELLOW
144833,0.02960124071562075,601,GREEN
144834,0.022032026638745258,609,GREEN
144836,0.09886595644883704,564,YELLOW
144837,0.05166902967466991,584,GREEN
144838,0.05685369235620473,581,YELLOW
144839,0.04683174810030398,587,GREEN
144840,0.059419139656834256,580,YELLOW
144841,0.09739840599059253,564,YELLOW
144842,0.0313936533484452,599,GREEN
144843,0.04408393827879733,589,GREEN
144844,0.05298922314059629,583,YELLOW
144845,0.08520206894149127,568,YELLOW
144846,0.3188668851103119,522,RED
144847,0.06109024299448682,579,YELLOW
144848,0.03316826217184177,597,GREEN
144851,0.09741409665165329,564,YELLOW
144852,0.061726828938882206,579,YELLOW
144853,0.035132399774113456,596,GREEN
144854,0.03288704629798621,598,GREEN
144855,0.03210231664338502,598,GREEN
144856,0.03841773306349254,593,GREEN
144857,0.11531102350338722,559,YELLOW
144858,0.03982312968008933,592,GREEN
144859,0.03136478199838791,599,GREEN
144860,0.258093150952926,530,RED
144861,0.21034402994077753,538,RED
144862,0.34948089409629357,518,RED
144863,0.033298630327555805,597,GREEN
144864,0.24721576578337037,532,RED
144865,0.20516594058441673,539,RED
144866,0.028843725077472997,601,GREEN
144867,0.14962556683616152,550,RED
144868,0.12392751140867113,556,RED
144869,0.1805566325820304,544,RED
144871,0.1243418325581629,556,RED
144872,0.020095396592807013,612,GREEN
144873,0.03587674988053974,595,GREEN
144874,0.05594586722310154,582,YELLOW
144875,0.04334506387081069,589,GREEN
144876,0.054528880616702725,582,YELLOW
144877,0.03356676305276819,597,GREEN
144878,0.04740530349046508,587,GREEN
144879,0.03220699608905417,598,GREEN
144880,0.1858618169302065,543,RED
144882,0.1242598132993017,556,RED
144883,0.07292976240804062,573,YELLOW
144884,0.04314347836647651,589,GREEN
144885,0.04696653054882941,587,GREEN
144886,0.045776592182126256,588,GREEN
144887,0.22676618963029266,535,RED
144888,0.01950721616704983,613,GREEN
144889,0.08323833208899387,569,YELLOW
144890,0.03492816941581051,596,GREEN
144892,0.26103790848568026,530,RED
144893,0.13381537735864393,554,RED
144894,0.02205183776546919,609,GREEN
144895,0.03106404018856311,599,GREEN
144896,0.06243332848656885,578,YELLOW
144897,0.13928905155729218,553,RED
144899,0.037956006753110144,593,GREEN
144900,0.03358244983279021,597,GREEN
144901,0.026920555479319572,604,GREEN
144902,0.08233184099022647,570,YELLOW
144903,0.08667214161798537,568,YELLOW
144905,0.039994389023001946,592,GREEN
144907,0.06483867175763218,577,YELLOW
144908,0.03273544427960354,598,GREEN
144911,0.2849620042689887,527,RED
144913,0.023499986985111063,608,GREEN
144914,0.025932567750941844,605,GREEN
144915,0.07847582333454478,571,YELLOW
144916,0.05105759953380341,584,GREEN
144917,0.08266584910859559,569,YELLOW
144918,0.029250488784156214,601,GREEN
144919,0.03956827129443083,592,GREEN
144920,0.027953801463072765,602,GREEN
144921,0.03358773118389013,597,GREEN
144922,0.048844883929217986,586,GREEN
144923,0.05399201668012227,583,YELLOW
144924,0.13700011577049054,553,RED
144925,0.03923876132725253,592,GREEN
144926,0.21348550529065685,538,RED
144927,0.17370904621362065,545,RED
144928,0.06641726735430141,576,YELLOW
144929,0.025549654534137486,605,GREEN
144930,0.033757852328742365,597,GREEN
144931,0.11526940805471002,559,YELLOW
144932,0.11654362686342704,558,YELLOW
144933,0.05065345959848206,585,GREEN
144934,0.2551777709912735,531,RED
144935,0.08875334764073914,567,YELLOW
144936,0.02764368758623967,603,GREEN
144937,0.2360536670071855,534,RED
144938,0.021844045023913898,610,GREEN
144939,0.033448760460876935,597,GREEN
144940,0.08492824229822514,569,YELLOW
144941,0.20366535629429733,539,RED
144942,0.02078235103537156,611,GREEN
144943,0.04265416266807181,590,GREEN
144944,0.0246404363535032,606,GREEN
144945,0.1588915341221921,548,RED
144946,0.020009404652422107,612,GREEN
144947,0.03782183958540093,593,GREEN
144948,0.09932797045261252,564,YELLOW
144949,0.03757115930951411,594,GREEN
144950,0.07628885558322816,572,YELLOW
144951,0.024244846856550692,607,GREEN
144952,0.026167016527802102,604,GREEN
144953,0.0254307027259338,605,GREEN
144954,0.11016573068812667,560,YELLOW
144955,0.12171840940263186,557,YELLOW
144956,0.028944806126929762,601,GREEN
144957,0.15518799359258256,549,RED
144958,0.03456296952529299,596,GREEN
144959,0.020319898010319914,612,GREEN
144960,0.04296204831343525,590,GREEN
144961,0.06599447316422466,576,YELLOW
144962,0.03168354691986106,599,GREEN
144964,0.21244762685287066,538,RED
144967,0.12508357141553994,556,RED
144968,0.026954375200457407,603,GREEN
144969,0.02232097700339661,609,GREEN
144970,0.08082582601221071,570,YELLOW
144971,0.21591612007579394,537,RED
144972,0.024794346794316875,606,GREEN
144973,0.19102826636968656,542,RED
144974,0.05354716007472021,583,YELLOW
144975,0.08809061722832724,567,YELLOW
144976,0.25983447713262336,530,RED
144977,0.03155913446555416,599,GREEN
144978,0.08372063053657106,569,YELLOW
144980,0.05808144460201377,580,YELLOW
144981,0.19286118002180053,541,RED
144982,0.03919534141019765,592,GREEN
144983,0.032783382986639235,598,GREEN
144984,0.020263368423465513,612,GREEN
144985,0.2767256759689856,528,RED
144986,0.05291943678982553,583,YELLOW
144987,0.06306770846660197,578,YELLOW
144988,0.04064798214407646,591,GREEN
144989,0.023962440191904404,607,GREEN
144993,0.04335987241587659,589,GREEN
144994,0.06707665502109746,576,YELLOW
144995,0.0708359618967815,574,YELLOW
144996,0.05204575918621374,584,YELLOW
144997,0.04780139415127052,586,GREEN
144998,0.08016138062053976,570,YELLOW
145000,0.03661516621967936,594,GREEN
145001,0.05064719285988742,585,GREEN
145002,0.07095401087541467,574,YELLOW
145003,0.09781534654647957,564,YELLOW
145004,0.07865103282735657,571,YELLOW
145005,0.07718615983834184,572,YELLOW
145010,0.04870296201415339,586,GREEN
145012,0.13858976850784993,553,RED
145013,0.04664706079515663,587,GREEN
145015,0.023765000912650817,607,GREEN
145016,0.15018632309107008,550,RED
145017,0.2755975775162023,528,RED
145018,0.07661624520094233,572,YELLOW
145019,0.04078056321581838,591,GREEN
145020,0.10602402418796406,562,YELLOW
145021,0.03289120781431772,598,GREEN
145022,0.03421649375644196,596,GREEN
145023,0.02846908674685509,602,GREEN
145024,0.26623386457933346,529,RED
145026,0.16730573352277103,546,RED
145027,0.043469870467081284,589,GREEN
145028,0.03424397558954519,596,GREEN
145029,0.1308224747830016,555,RED
145030,0.028669605838795412,602,GREEN
145031,0.07754644829753757,571,YELLOW
145032,0.13189312735194333,554,RED
145033,0.034429299225446325,596,GREEN
145034,0.08800821458733322,567,YELLOW
145035,0.33564037090172677,520,RED
145037,0.117062261305336,558,YELLOW
145038,0.03040642449736391,600,GREEN
145039,0.020692108611582074,611,GREEN
145040,0.25415124395446814,531,RED
145042,0.0332579474886379,597,GREEN
145043,0.03036666569568037,600,GREEN
